,location,event,date,artists,genre
0,Luzern,Piano-Entertainment-Pure-Melodies,2013-02-19,['Oliver Töngi '],"['Jazz', 'Blues', 'Soul']"
1,Zürich,Spoerri-Schiltknecht,2013-02-19,"[' Bruno Spoerri ', ' Gabriel Schiltknecht ']","['Jazz', 'Blues', 'Soul']"
2,Zürich,Shimmering-Water,2013-02-19,['Kotaro Fukuma '],['Classic']
3,Zürich,Don-Juan-in-Musik-und-Wort,2013-02-19,['Daniel Hope '],['Classic']
4,Zürich,Lucy-Rose,2013-02-19,['Lucy Rose '],['Pop']
5,Komplex-457,Zürich,2013-02-19,['Amy Macdonald '],"['Amy', 'Macdonald']"
6,Zürich,Fuzz-Manta,2013-02-19,['Fuzz Manta '],"['Rock', 'Indie', 'Punk', 'Heavy', 'Metal', 'Gothic']"
7,null,Metz,2013-02-19,['Metz '],"['Rock', 'Indie', 'Punk', 'Heavy', 'Metal', 'Gothic']"
8,Zürich,Glasperlenspiel,2013-02-19,"['Glasperlenspiel ', ' support: Finn Martin ']",['Pop']
9,Zürich,Loriot-Innanen-Piromalli-Weber,2013-02-19,"[' Frantz Loriot ', ' Mikko Innanen ', ' Cédric Piromalli ', ' Christian Weber ']","['Jazz', 'Blues', 'Soul']"
10,Zürich,Becca-Stevens-Band,2013-02-19,"['Becca Stevens Band ', ' Becca Stevens ', ' Liam Robinson ', ' Chris Tordini ', ' Jordan Perlson ']","['Rock', 'Indie', 'Punk', 'Heavy', 'Metal', 'Gothic']"
11,Luzern,Kings-Of-Rhythm,2013-02-19,"[' Franz Hellmüller ', ' Stefan Rusconi ', ' Thomy Jordi ', ' Elmar Frey ']","['Jazz', 'Blues', 'Soul']"
12,Zürich,Loch-Lomond,2013-02-19,['Loch Lomond '],"['Jazz', 'Blues', 'Soul']"
